Date,Warehouse,Product,Category,Price_IDR,Promotion,Demand_Raw,Stockout_Occurred,Sales_Actual
2025-09-13,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,103,0,103
2025-09-13,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,29,0,29
2025-09-13,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,148,0,148
2025-09-13,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,67,0,67
2025-09-13,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,16,0,16
2025-09-13,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,104,0,104
2025-09-13,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,52,0,52
2025-09-13,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2025-09-13,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,83,0,83
2025-09-13,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,31,0,31
2025-09-13,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2025-09-14,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,240,0,240
2025-09-14,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,104,0,104
2025-09-14,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,23,0,23
2025-09-14,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,123,0,123
2025-09-14,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,58,0,58
2025-09-14,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,16,0,16
2025-09-14,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,89,0,89
2025-09-14,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,45,0,45
2025-09-14,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2025-09-14,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,54,0,54
2025-09-14,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,28,0,28
2025-09-14,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2025-09-15,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,184,0,184
2025-09-15,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,91,0,91
2025-09-15,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,17,0,17
2025-09-15,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,101,0,101
2025-09-15,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,54,0,54
2025-09-15,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,14,0,14
2025-09-15,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,65,0,65
2025-09-15,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,40,0,40
2025-09-15,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2025-09-15,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,12,0,12
2025-09-15,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,16,0,16
2025-09-15,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,4,0,4
2025-09-16,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,186,0,186
2025-09-16,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,107,0,107
2025-09-16,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,17,0,17
2025-09-16,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,111,0,111
2025-09-16,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,55,0,55
2025-09-16,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2025-09-16,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,73,0,73
2025-09-16,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,47,0,47
2025-09-16,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2025-09-16,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,64,0,64
2025-09-16,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,11,0,11
2025-09-16,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2025-09-17,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,166,0,166
2025-09-17,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,105,0,105
2025-09-17,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,22,0,22
2025-09-17,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,147,0,147
2025-09-17,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,54,0,54
2025-09-17,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,13,0,13
2025-09-17,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,99,0,99
2025-09-17,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,45,0,45
2025-09-17,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2025-09-17,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,27,0,27
2025-09-17,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,18,0,18
2025-09-17,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2025-09-18,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,198,0,198
2025-09-18,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,100,0,100
2025-09-18,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,21,0,21
2025-09-18,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,131,0,131
2025-09-18,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,61,0,61
2025-09-18,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2025-09-18,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,71,0,71
2025-09-18,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,51,0,51
2025-09-18,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2025-09-18,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,49,0,49
2025-09-18,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,21,0,21
2025-09-18,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2025-09-19,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,235,0,235
2025-09-19,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,99,0,99
2025-09-19,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,23,0,23
2025-09-19,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,141,0,141
2025-09-19,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,73,0,73
2025-09-19,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,15,0,15
2025-09-19,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,92,0,92
2025-09-19,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,28,0,28
2025-09-19,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2025-09-19,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,39,0,39
2025-09-19,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,24,0,24
2025-09-19,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2025-09-20,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,216,0,216
2025-09-20,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,115,0,115
2025-09-20,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,29,0,29
2025-09-20,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,135,0,135
2025-09-20,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,53,0,53
2025-09-20,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,20,0,20
2025-09-20,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,94,0,94
2025-09-20,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,51,0,51
2025-09-20,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2025-09-20,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,34,0,34
2025-09-20,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,27,0,27
2025-09-20,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2025-09-21,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,229,0,229
2025-09-21,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,97,0,97
2025-09-21,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,26,0,26
2025-09-21,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,115,0,115
2025-09-21,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,68,1,0
2025-09-21,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,16,0,16
2025-09-21,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,92,0,92
2025-09-21,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,42,0,42
2025-09-21,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2025-09-21,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,30,0,30
2025-09-21,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,38,0,38
2025-09-21,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,4,0,4
2025-09-22,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,198,0,198
2025-09-22,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,105,0,105
2025-09-22,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,17,0,17
2025-09-22,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,126,0,126
2025-09-22,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,69,0,69
2025-09-22,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2025-09-22,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,64,0,64
2025-09-22,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,32,0,32
2025-09-22,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2025-09-22,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,30,0,30
2025-09-22,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,25,0,25
2025-09-22,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2025-09-23,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,191,0,191
2025-09-23,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,93,0,93
2025-09-23,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,18,0,18
2025-09-23,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,121,0,121
2025-09-23,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,63,0,63
2025-09-23,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2025-09-23,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,67,0,67
2025-09-23,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,39,0,39
2025-09-23,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,8,0,8
2025-09-23,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,50,0,50
2025-09-23,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,28,0,28
2025-09-23,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2025-09-24,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,200,0,200
2025-09-24,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,100,0,100
2025-09-24,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,21,0,21
2025-09-24,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,133,1,0
2025-09-24,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,53,0,53
2025-09-24,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2025-09-24,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,74,0,74
2025-09-24,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,29,0,29
2025-09-24,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,6,0,6
2025-09-24,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,60,0,60
2025-09-24,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,7,0,7
2025-09-24,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2025-09-25,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,203,1,0
2025-09-25,Jakarta,SKU_KOPI_GAYO,Food & Beverage,176000,1,149,0,149
2025-09-25,Jakarta,SKU_BATIK_TULIS,Fashion Premium,960000,1,34,0,34
2025-09-25,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,161,0,161
2025-09-25,Surabaya,SKU_KOPI_GAYO,Food & Beverage,176000,1,78,0,78
2025-09-25,Surabaya,SKU_BATIK_TULIS,Fashion Premium,960000,1,19,0,19
2025-09-25,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,79,0,79
2025-09-25,Medan,SKU_KOPI_GAYO,Food & Beverage,176000,1,88,0,88
2025-09-25,Medan,SKU_BATIK_TULIS,Fashion Premium,960000,1,12,0,12
2025-09-25,Makassar,SKU_HIJAB_INSTAN,Fashion,52000,1,63,0,63
2025-09-25,Makassar,SKU_KOPI_GAYO,Food & Beverage,176000,1,28,0,28
2025-09-25,Makassar,SKU_BATIK_TULIS,Fashion Premium,960000,1,6,0,6
2025-09-26,Jakarta,SKU_HIJAB_INSTAN,Fashion,52000,1,310,0,310
2025-09-26,Jakarta,SKU_KOPI_GAYO,Food & Beverage,176000,1,183,0,183
2025-09-26,Jakarta,SKU_BATIK_TULIS,Fashion Premium,960000,1,40,0,40
2025-09-26,Surabaya,SKU_HIJAB_INSTAN,Fashion,52000,1,197,0,197
2025-09-26,Surabaya,SKU_KOPI_GAYO,Food & Beverage,176000,1,125,0,125
2025-09-26,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,14,0,14
2025-09-26,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,95,0,95
2025-09-26,Medan,SKU_KOPI_GAYO,Food & Beverage,176000,1,65,0,65
2025-09-26,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2025-09-26,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,66,0,66
2025-09-26,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,24,0,24
2025-09-26,Makassar,SKU_BATIK_TULIS,Fashion Premium,960000,1,7,0,7
2025-09-27,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,286,0,286
2025-09-27,Jakarta,SKU_KOPI_GAYO,Food & Beverage,176000,1,181,0,181
2025-09-27,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,29,0,29
2025-09-27,Surabaya,SKU_HIJAB_INSTAN,Fashion,52000,1,186,0,186
2025-09-27,Surabaya,SKU_KOPI_GAYO,Food & Beverage,176000,1,112,0,112
2025-09-27,Surabaya,SKU_BATIK_TULIS,Fashion Premium,960000,1,33,0,33
2025-09-27,Medan,SKU_HIJAB_INSTAN,Fashion,52000,1,97,0,97
2025-09-27,Medan,SKU_KOPI_GAYO,Food & Beverage,176000,1,74,0,74
2025-09-27,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2025-09-27,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,60,0,60
2025-09-27,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,28,0,28
2025-09-27,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,1,0
2025-09-28,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,232,0,232
2025-09-28,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,102,0,102
2025-09-28,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,28,0,28
2025-09-28,Surabaya,SKU_HIJAB_INSTAN,Fashion,52000,1,229,0,229
2025-09-28,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,76,0,76
2025-09-28,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,19,0,19
2025-09-28,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,96,0,96
2025-09-28,Medan,SKU_KOPI_GAYO,Food & Beverage,176000,1,63,0,63
2025-09-28,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2025-09-28,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,43,0,43
2025-09-28,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,11,0,11
2025-09-28,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2025-09-29,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,170,0,170
2025-09-29,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,102,0,102
2025-09-29,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,17,0,17
2025-09-29,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,121,0,121
2025-09-29,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,58,0,58
2025-09-29,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2025-09-29,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,67,0,67
2025-09-29,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,42,0,42
2025-09-29,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2025-09-29,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,33,0,33
2025-09-29,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,23,0,23
2025-09-29,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2025-09-30,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,208,0,208
2025-09-30,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,103,0,103
2025-09-30,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,18,0,18
2025-09-30,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,89,0,89
2025-09-30,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,52,0,52
2025-09-30,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,13,0,13
2025-09-30,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,82,0,82
2025-09-30,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,33,0,33
2025-09-30,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,4,0,4
2025-09-30,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,12,0,12
2025-09-30,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,8,0,8
2025-09-30,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2025-10-01,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,207,0,207
2025-10-01,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,91,0,91
2025-10-01,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,20,0,20
2025-10-01,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,119,0,119
2025-10-01,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,59,0,59
2025-10-01,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2025-10-01,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,61,0,61
2025-10-01,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,30,0,30
2025-10-01,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,8,0,8
2025-10-01,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,63,0,63
2025-10-01,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,20,0,20
2025-10-01,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,4,0,4
2025-10-02,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,218,0,218
2025-10-02,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,106,0,106
2025-10-02,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,22,0,22
2025-10-02,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,145,0,145
2025-10-02,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,67,0,67
2025-10-02,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2025-10-02,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,76,0,76
2025-10-02,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,32,0,32
2025-10-02,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2025-10-02,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,10,0,10
2025-10-02,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,29,0,29
2025-10-02,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,3,0,3
2025-10-03,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,218,0,218
2025-10-03,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,80,0,80
2025-10-03,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,26,0,26
2025-10-03,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,132,0,132
2025-10-03,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,53,0,53
2025-10-03,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,16,0,16
2025-10-03,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,89,0,89
2025-10-03,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,45,0,45
2025-10-03,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,7,0,7
2025-10-03,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,61,0,61
2025-10-03,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,17,0,17
2025-10-03,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2025-10-04,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,246,0,246
2025-10-04,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,99,0,99
2025-10-04,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,27,0,27
2025-10-04,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,133,0,133
2025-10-04,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,60,0,60
2025-10-04,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,14,0,14
2025-10-04,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,104,0,104
2025-10-04,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,49,0,49
2025-10-04,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2025-10-04,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,43,0,43
2025-10-04,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,26,0,26
2025-10-04,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2025-10-05,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,245,0,245
2025-10-05,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,106,0,106
2025-10-05,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,29,0,29
2025-10-05,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,124,0,124
2025-10-05,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,64,0,64
2025-10-05,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,13,0,13
2025-10-05,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,102,0,102
2025-10-05,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,38,0,38
2025-10-05,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
2025-10-05,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,71,0,71
2025-10-05,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,19,0,19
2025-10-05,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2025-10-06,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,194,0,194
2025-10-06,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,89,0,89
2025-10-06,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,18,0,18
2025-10-06,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,119,0,119
2025-10-06,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,58,0,58
2025-10-06,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,11,0,11
2025-10-06,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,59,0,59
2025-10-06,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,34,0,34
2025-10-06,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,5,0,5
2025-10-06,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,36,0,36
2025-10-06,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,21,0,21
2025-10-06,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,2,0,2
2025-10-07,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,214,0,214
2025-10-07,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,94,0,94
2025-10-07,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,19,0,19
2025-10-07,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,99,0,99
2025-10-07,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,60,0,60
2025-10-07,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,13,0,13
2025-10-07,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,81,0,81
2025-10-07,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,40,0,40
2025-10-07,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,9,0,9
2025-10-07,Makassar,SKU_HIJAB_INSTAN,Fashion,65000,0,43,0,43
2025-10-07,Makassar,SKU_KOPI_GAYO,Food & Beverage,220000,0,17,0,17
2025-10-07,Makassar,SKU_BATIK_TULIS,Fashion Premium,1200000,0,4,0,4
2025-10-08,Jakarta,SKU_HIJAB_INSTAN,Fashion,65000,0,189,0,189
2025-10-08,Jakarta,SKU_KOPI_GAYO,Food & Beverage,220000,0,87,0,87
2025-10-08,Jakarta,SKU_BATIK_TULIS,Fashion Premium,1200000,0,19,0,19
2025-10-08,Surabaya,SKU_HIJAB_INSTAN,Fashion,65000,0,112,0,112
2025-10-08,Surabaya,SKU_KOPI_GAYO,Food & Beverage,220000,0,72,0,72
2025-10-08,Surabaya,SKU_BATIK_TULIS,Fashion Premium,1200000,0,12,0,12
2025-10-08,Medan,SKU_HIJAB_INSTAN,Fashion,65000,0,94,0,94
2025-10-08,Medan,SKU_KOPI_GAYO,Food & Beverage,220000,0,36,0,36
2025-10-08,Medan,SKU_BATIK_TULIS,Fashion Premium,1200000,0,10,0,10
